Other_Seg_100,Point_Count,657,Angle,110.993,Min e-val,0.0119791,Min e-vec,0.518939,0.776117,-0.358251,Min_pt,-3.3e-005,0.720379,-0.371672,Max_pt,0.310407,0.962067,-0.152926
Other_Seg_131,Point_Count,645,Angle,45.388,Min e-val,0.00027647,Min e-vec,0.529854,-0.475422,0.702302,Min_pt,-0.053869,-1.15977,-0.911049,Max_pt,0.669462,-0.35993,-0.534378
